,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,20001116,,,12:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,12:11 PM
1,0,10,1,20001116,Jump Ball Grant vs. Mutombo: Tip to Hill,,12:00,1,4,5,5,258,Brian Grant,MIA,Miami,1610612748,Heat,87,Dikembe Mutombo,PHI,Philadelphia,1610612755,76ers,238,Tyrone Hill,PHI,Philadelphia,1610612755,76ers,,,,12:12 PM
2,1,1,2,20001116,,,11:45,1,5,0,0,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,Feb-00,-2,Iverson 21' Jump Shot (2 PTS),12:13 PM
3,1,6,3,20001116,,,11:28,1,5,0,1,238,Tyrone Hill,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Hill P.FOUL (P1.T1),12:13 PM
4,1,1,4,20001116,Mason 17' Jump Shot (2 PTS),,11:19,1,4,0,0,193,Anthony Mason,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,2-Feb,TIE,,12:13 PM
5,1,2,5,20001116,,,10:56,1,5,0,0,248,George Lynch,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Lynch 22' Jump Shot,12:14 PM
6,0,4,6,20001116,Mason REBOUND (Off:0 Def:1),,10:54,1,4,0,0,193,Anthony Mason,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:14 PM
7,42,2,7,20001116,MISS Majerle  Driving Layup,,10:49,1,4,0,0,105,Dan Majerle,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:14 PM
8,0,4,8,20001116,,,10:47,1,5,0,0,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Snow REBOUND (Off:0 Def:1),12:14 PM
9,5,1,9,20001116,,,10:44,1,5,5,0,248,George Lynch,PHI,Philadelphia,1610612755,76ers,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,0,,,,,,2-Apr,-2,Lynch  Layup (2 PTS) (Snow 1 AST),12:14 PM
10,2,6,10,20001116,Hardaway S.FOUL (P1.T1),,10:44,1,4,0,1,896,Tim Hardaway,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:14 PM
11,10,3,11,20001116,,,10:44,1,5,0,0,248,George Lynch,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Lynch Free Throw 1 of 1,12:14 PM
12,0,4,12,20001116,Grant REBOUND (Off:0 Def:1),,10:43,1,4,0,0,258,Brian Grant,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:14 PM
13,1,2,13,20001116,MISS Grant 14' Jump Shot,,10:26,1,4,0,0,258,Brian Grant,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:15 PM
14,0,4,14,20001116,,,10:24,1,5,0,0,238,Tyrone Hill,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Hill REBOUND (Off:0 Def:1),12:15 PM
15,1,2,15,20001116,,,10:08,1,5,0,0,238,Tyrone Hill,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Hill 17' Jump Shot,12:15 PM
16,0,4,16,20001116,Mason REBOUND (Off:0 Def:2),,10:06,1,4,0,0,193,Anthony Mason,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:15 PM
17,1,2,17,20001116,MISS Bowen 4' Jump Shot,,9:53,1,4,0,0,1477,Bruce Bowen,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:15 PM
18,0,4,18,20001116,,,9:51,1,5,0,0,238,Tyrone Hill,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Hill REBOUND (Off:0 Def:2),12:15 PM
19,42,1,19,20001116,,,9:45,1,5,0,0,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,2-Jun,-4,Iverson  Driving Layup (4 PTS),12:15 PM
20,2,9,20,20001116,HEAT Timeout: Short (Full 0 Short 1),,9:38,1,2,0,0,1610612748,,,,,,0,,,,,,0,,,,,,,,,12:16 PM
21,1,2,22,20001116,MISS Grant 7' Jump Shot,,9:25,1,4,0,0,258,Brian Grant,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:17 PM
22,0,4,23,20001116,,,9:24,1,5,0,0,87,Dikembe Mutombo,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Mutombo REBOUND (Off:0 Def:1),12:17 PM
23,1,1,24,20001116,,,9:15,1,5,5,0,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,87,Dikembe Mutombo,PHI,Philadelphia,1610612755,76ers,0,,,,,,2-Sep,-7,Iverson 24' 3PT Jump Shot (7 PTS) (Mutombo 1 AST),12:17 PM
24,1,1,25,20001116,Grant 17' Jump Shot (2 PTS) (Majerle 1 AST),,8:54,1,4,4,0,258,Brian Grant,MIA,Miami,1610612748,Heat,105,Dan Majerle,MIA,Miami,1610612748,Heat,0,,,,,,4-Sep,-5,,12:17 PM
25,1,2,26,20001116,,,8:32,1,5,0,0,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Snow 20' Jump Shot,12:18 PM
26,0,4,27,20001116,Mason REBOUND (Off:0 Def:3),,8:30,1,4,0,0,193,Anthony Mason,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:18 PM
27,1,2,28,20001116,MISS Mason 15' Jump Shot,,8:20,1,4,0,0,193,Anthony Mason,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:18 PM
28,0,4,29,20001116,,,8:19,1,5,0,0,238,Tyrone Hill,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Hill REBOUND (Off:0 Def:3),12:18 PM
29,1,2,30,20001116,,,8:04,1,5,0,0,87,Dikembe Mutombo,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Mutombo 14' Jump Shot,12:18 PM
30,0,4,31,20001116,Majerle REBOUND (Off:0 Def:1),,8:02,1,4,0,0,105,Dan Majerle,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:18 PM
31,1,5,32,20001116,Hardaway Bad Pass Turnover (P1.T1),,7:58,1,4,0,0,896,Tim Hardaway,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:18 PM
32,0,8,33,20001116,,,7:58,1,5,5,0,248,George Lynch,PHI,Philadelphia,1610612755,76ers,1908,Jumaine Jones,PHI,Philadelphia,1610612755,76ers,0,,,,,,,,SUB: Jones FOR Lynch,12:18 PM
33,1,1,34,20001116,,,7:41,1,5,0,0,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,4-Nov,-7,Iverson 20' Jump Shot (9 PTS),12:19 PM
34,1,1,35,20001116,Grant 20' Jump Shot (4 PTS) (Hardaway 1 AST),,7:27,1,4,4,0,258,Brian Grant,MIA,Miami,1610612748,Heat,896,Tim Hardaway,MIA,Miami,1610612748,Heat,0,,,,,,6-Nov,-5,,12:19 PM
35,4,6,36,20001116,,,7:07,1,5,0,1,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Iverson OFF.Foul (P1),12:19 PM
36,5,5,37,20001116,,,7:07,1,5,0,0,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Iverson Foul Turnover (P1.T1),12:19 PM
37,3,2,38,20001116,MISS Mason 5' Hook Shot,,6:52,1,4,0,0,193,Anthony Mason,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:20 PM
38,0,4,39,20001116,,,6:50,1,5,0,0,87,Dikembe Mutombo,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Mutombo REBOUND (Off:0 Def:2),12:20 PM
39,42,2,40,20001116,,,6:32,1,5,0,0,238,Tyrone Hill,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Hill  Driving Layup,12:20 PM
40,0,4,41,20001116,Grant REBOUND (Off:0 Def:2),,6:30,1,4,0,0,258,Brian Grant,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:20 PM
41,1,1,42,20001116,Grant 17' Jump Shot (6 PTS) (Majerle 2 AST),,6:20,1,4,4,0,258,Brian Grant,MIA,Miami,1610612748,Heat,105,Dan Majerle,MIA,Miami,1610612748,Heat,0,,,,,,8-Nov,-3,,12:20 PM
42,1,2,43,20001116,,,5:51,1,5,0,0,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Iverson 19' Jump Shot,12:21 PM
43,0,4,45,20001116,,,5:49,1,5,0,0,1908,Jumaine Jones,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Jones REBOUND (Off:1 Def:0),12:21 PM
44,4,1,44,20001116,,,5:49,1,5,0,0,1908,Jumaine Jones,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,13 - 8,-5,Jones  Tip Shot (2 PTS),12:21 PM
45,1,1,46,20001116,Mason 16' Jump Shot (4 PTS) (Hardaway 2 AST),,5:38,1,4,4,0,193,Anthony Mason,MIA,Miami,1610612748,Heat,896,Tim Hardaway,MIA,Miami,1610612748,Heat,0,,,,,,13 - 10,-3,,12:21 PM
46,1,2,47,20001116,,,5:13,1,5,0,0,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Snow 13' Jump Shot,12:21 PM
47,0,4,48,20001116,Mason REBOUND (Off:0 Def:4),,5:11,1,4,0,0,193,Anthony Mason,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:22 PM
48,1,2,49,20001116,MISS Mason 17' Jump Shot,,5:00,1,4,0,0,193,Anthony Mason,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:22 PM
49,0,4,50,20001116,,,4:59,1,5,0,0,87,Dikembe Mutombo,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Mutombo REBOUND (Off:0 Def:3),12:22 PM
50,1,9,51,20001116,,,4:54,1,3,0,0,1610612755,,,,,,0,,,,,,0,,,,,,,,76ers Timeout: Regular (Reg.1 Short 0),12:22 PM
51,0,8,53,20001116,SUB: Mourning FOR Grant,,4:54,1,4,4,0,258,Brian Grant,MIA,Miami,1610612748,Heat,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,0,,,,,,,,,12:22 PM
52,1,1,54,20001116,,,4:44,1,5,5,0,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,1908,Jumaine Jones,PHI,Philadelphia,1610612755,76ers,0,,,,,,15 - 10,-5,Snow 19' Jump Shot (2 PTS) (Jones 1 AST),12:25 PM
53,1,1,55,20001116,Hardaway 24' 3PT Jump Shot (3 PTS) (Majerle 3 AST),,4:28,1,4,4,0,896,Tim Hardaway,MIA,Miami,1610612748,Heat,105,Dan Majerle,MIA,Miami,1610612748,Heat,0,,,,,,15 - 13,-2,,12:25 PM
54,3,2,56,20001116,,,4:02,1,5,0,0,87,Dikembe Mutombo,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Mutombo 12' Hook Shot,12:26 PM
55,0,4,57,20001116,,,4:00,1,5,0,0,238,Tyrone Hill,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Hill REBOUND (Off:1 Def:3),12:26 PM
56,1,2,58,20001116,,,3:48,1,5,0,0,1908,Jumaine Jones,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Jones 21' Jump Shot,12:26 PM
57,0,4,59,20001116,Bowen REBOUND (Off:0 Def:1),,3:46,1,4,0,0,1477,Bruce Bowen,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:26 PM
58,1,6,60,20001116,,,3:41,1,5,0,1,87,Dikembe Mutombo,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Mutombo P.FOUL (P1.T2),12:26 PM
59,2,5,61,20001116,Hardaway Lost Ball Turnover (P2.T2),,3:30,1,4,5,0,896,Tim Hardaway,MIA,Miami,1610612748,Heat,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,0,,,,,,,,Snow STEAL (1 STL),12:27 PM
60,2,5,62,20001116,,,3:19,1,5,0,0,1908,Jumaine Jones,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Jones Lost Ball Turnover (P1.T2),12:28 PM
61,1,1,63,20001116,Hardaway 19' Jump Shot (5 PTS),,3:07,1,4,0,0,896,Tim Hardaway,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,15 - 15,TIE,,12:28 PM
62,1,5,64,20001116,,,2:47,1,5,0,0,238,Tyrone Hill,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Hill Bad Pass Turnover (P1.T3),12:28 PM
63,1,9,65,20001116,HEAT Timeout: Regular (Full 1 Short 1),,2:47,1,2,0,0,1610612748,,,,,,0,,,,,,0,,,,,,,,,12:28 PM
64,8,5,67,20001116,Mourning 3 Second Violation Turnover (P1.T3),,2:35,1,4,0,1,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:31 PM
65,1,2,68,20001116,,,2:11,1,5,0,0,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Snow 15' Jump Shot,12:32 PM
66,0,4,69,20001116,Majerle REBOUND (Off:0 Def:2),,2:09,1,4,0,0,105,Dan Majerle,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:32 PM
67,7,1,70,20001116,Mourning  Dunk (2 PTS) (Majerle 4 AST),,2:04,1,4,4,0,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,105,Dan Majerle,MIA,Miami,1610612748,Heat,0,,,,,,15 - 17,2,,12:32 PM
68,1,1,71,20001116,,,1:47,1,5,5,0,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,0,,,,,,17 - 17,TIE,Iverson 18' Jump Shot (11 PTS) (Snow 2 AST),12:32 PM
69,7,1,72,20001116,Mourning  Dunk (4 PTS) (Bowen 1 AST),,1:32,1,4,4,0,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,1477,Bruce Bowen,MIA,Miami,1610612748,Heat,0,,,,,,17 - 19,2,,12:32 PM
70,1,2,73,20001116,Bowen BLOCK (1 BLK),,1:07,1,5,0,4,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,0,,,,,,1477,Bruce Bowen,MIA,Miami,1610612748,Heat,,,MISS Iverson 12' Jump Shot,12:33 PM
71,0,4,74,20001116,Mourning REBOUND (Off:0 Def:1),,1:05,1,4,0,0,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:33 PM
72,42,2,75,20001116,MISS Mourning  Driving Layup,,0:54,1,4,0,0,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:33 PM
73,0,4,76,20001116,,,0:52,1,5,0,0,238,Tyrone Hill,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Hill REBOUND (Off:1 Def:4),12:33 PM
74,1,1,77,20001116,,,0:46,1,5,0,0,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,19 - 19,TIE,Snow 6' Jump Shot (4 PTS),12:33 PM
75,8,5,78,20001116,Mourning 3 Second Violation Turnover (P2.T4),,0:34,1,4,0,1,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:33 PM
76,0,8,79,20001116,,,0:34,1,5,5,0,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,243,Aaron McKie,PHI,Philadelphia,1610612755,76ers,0,,,,,,,,SUB: McKie FOR Snow,12:34 PM
77,0,8,80,20001116,,,0:34,1,5,5,0,1908,Jumaine Jones,PHI,Philadelphia,1610612755,76ers,1934,Rodney Buford,PHI,Philadelphia,1610612755,76ers,0,,,,,,,,SUB: Buford FOR Jones,12:34 PM
78,0,8,81,20001116,,,0:34,1,5,5,0,238,Tyrone Hill,PHI,Philadelphia,1610612755,76ers,248,George Lynch,PHI,Philadelphia,1610612755,76ers,0,,,,,,,,SUB: Lynch FOR Hill,12:34 PM
79,0,8,82,20001116,SUB: Carter FOR Hardaway,,0:34,1,4,4,0,896,Tim Hardaway,MIA,Miami,1610612748,Heat,1853,Anthony Carter,MIA,Miami,1610612748,Heat,0,,,,,,,,,12:34 PM
80,1,2,83,20001116,,,0:28,1,5,0,0,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Iverson 24' 3PT Jump Shot,12:34 PM
81,0,4,84,20001116,Majerle REBOUND (Off:0 Def:3),,0:25,1,4,0,0,105,Dan Majerle,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:34 PM
82,1,2,85,20001116,MISS Bowen 25' 3PT Jump Shot,,0:03,1,4,0,0,1477,Bruce Bowen,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:34 PM
83,0,4,86,20001116,,,0:02,1,3,0,0,1610612755,,,,,,0,,,,,,0,,,,,,,,76ers Rebound,12:34 PM
84,0,8,87,20001116,,,0:02,1,5,5,0,87,Dikembe Mutombo,PHI,Philadelphia,1610612755,76ers,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,0,,,,,,,,SUB: Snow FOR Mutombo,12:35 PM
85,1,2,88,20001116,,,0:00,1,5,0,0,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Snow 18' Jump Shot,12:35 PM
86,0,4,89,20001116,,,0:00,1,3,0,0,1610612755,,,,,,0,,,,,,0,,,,,,,,76ers Rebound,12:35 PM
87,0,13,90,20001116,,,0:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,19 - 19,TIE,,12:35 PM
88,0,12,92,20001116,,,12:00,2,0,0,0,0,,,,,,0,,,,,,0,,,,,,19 - 19,TIE,,12:38 PM
89,1,1,93,20001116,Mourning 16' Jump Shot (6 PTS) (Bowen 2 AST),,11:43,2,4,4,0,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,1477,Bruce Bowen,MIA,Miami,1610612748,Heat,0,,,,,,19 - 21,2,,12:39 PM
90,3,2,94,20001116,,,11:23,2,5,0,0,87,Dikembe Mutombo,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Mutombo 8' Hook Shot,12:39 PM
91,0,4,95,20001116,Mason REBOUND (Off:0 Def:5),,11:20,2,4,0,0,193,Anthony Mason,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:39 PM
92,1,1,96,20001116,Mourning 17' Jump Shot (8 PTS),,11:12,2,4,0,0,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,19 - 23,4,,12:39 PM
93,1,5,97,20001116,,,10:57,2,5,0,0,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Iverson Bad Pass Turnover (P2.T4),12:39 PM
94,0,8,98,20001116,SUB: Jones FOR Majerle,,10:57,2,4,4,0,105,Dan Majerle,MIA,Miami,1610612748,Heat,224,Eddie Jones,MIA,Miami,1610612748,Heat,0,,,,,,,,,12:39 PM
95,1,1,99,20001116,Bowen 24' 3PT Jump Shot (3 PTS) (Mourning 1 AST),,10:46,2,4,4,0,1477,Bruce Bowen,MIA,Miami,1610612748,Heat,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,0,,,,,,19 - 26,7,,12:40 PM
96,42,2,100,20001116,Mourning BLOCK (1 BLK),,10:18,2,5,0,4,243,Aaron McKie,PHI,Philadelphia,1610612755,76ers,0,,,,,,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,,,MISS McKie  Driving Layup,12:40 PM
97,0,4,101,20001116,Mourning REBOUND (Off:0 Def:2),,10:17,2,4,0,0,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:40 PM
98,1,2,102,20001116,MISS Mason 12' Jump Shot,,10:01,2,4,0,0,193,Anthony Mason,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:41 PM
99,0,4,103,20001116,,,9:59,2,5,0,0,1934,Rodney Buford,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Buford REBOUND (Off:0 Def:1),12:41 PM
100,4,6,104,20001116,,,9:55,2,5,0,1,1934,Rodney Buford,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Buford OFF.Foul (P1),12:41 PM
101,5,5,105,20001116,,,9:55,2,5,0,0,1934,Rodney Buford,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Buford Foul Turnover (P1.T5),12:41 PM
102,8,1,106,20001116,Mourning  Slam Dunk (10 PTS),,9:42,2,4,0,0,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,19 - 28,9,,12:41 PM
103,1,9,107,20001116,,,9:30,2,3,0,0,1610612755,,,,,,0,,,,,,0,,,,,,,,76ers Timeout: Regular (Reg.2 Short 0),12:41 PM
104,0,8,109,20001116,SUB: Green FOR Mason,,9:30,2,4,4,0,193,Anthony Mason,MIA,Miami,1610612748,Heat,920,A.C. Green,MIA,Miami,1610612748,Heat,0,,,,,,,,,12:44 PM
105,1,2,110,20001116,,,9:21,2,5,0,0,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Iverson 25' 3PT Jump Shot,12:44 PM
106,0,4,111,20001116,Mourning REBOUND (Off:0 Def:3),,9:19,2,4,0,0,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:45 PM
107,1,2,112,20001116,MISS Jones 18' Jump Shot,,8:59,2,4,0,0,224,Eddie Jones,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:45 PM
108,0,4,113,20001116,,,8:57,2,5,0,0,248,George Lynch,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Lynch REBOUND (Off:0 Def:1),12:45 PM
109,2,5,114,20001116,Jones STEAL (1 STL),,8:37,2,5,4,0,243,Aaron McKie,PHI,Philadelphia,1610612755,76ers,224,Eddie Jones,MIA,Miami,1610612748,Heat,0,,,,,,,,McKie Lost Ball Turnover (P1.T6),12:45 PM
110,5,2,115,20001116,MISS Bowen  Layup,,8:32,2,4,0,0,1477,Bruce Bowen,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:45 PM
111,0,4,116,20001116,,,8:30,2,5,0,0,248,George Lynch,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Lynch REBOUND (Off:0 Def:2),12:45 PM
112,1,2,117,20001116,,,8:26,2,5,0,0,243,Aaron McKie,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS McKie 12' Jump Shot,12:45 PM
113,0,4,118,20001116,Carter REBOUND (Off:0 Def:1),,8:24,2,4,0,0,1853,Anthony Carter,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:45 PM
114,1,2,119,20001116,MISS Mourning 20' Jump Shot,,8:07,2,4,0,0,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:46 PM
115,0,4,120,20001116,,,8:06,2,5,0,0,243,Aaron McKie,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,McKie REBOUND (Off:0 Def:1),12:46 PM
116,2,5,121,20001116,Carter STEAL (1 STL),,8:04,2,5,4,0,243,Aaron McKie,PHI,Philadelphia,1610612755,76ers,1853,Anthony Carter,MIA,Miami,1610612748,Heat,0,,,,,,,,McKie Lost Ball Turnover (P2.T7),12:46 PM
117,5,2,122,20001116,MISS Jones  Layup,,7:49,2,4,0,0,224,Eddie Jones,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:46 PM
118,0,4,123,20001116,Mourning REBOUND (Off:1 Def:3),,7:48,2,4,0,0,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:46 PM
119,46,1,124,20001116,Carter 10' Running Jump Shot (2 PTS),,7:39,2,4,0,0,1853,Anthony Carter,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,19 - 30,11,,12:46 PM
120,42,2,125,20001116,,,7:18,2,5,0,0,248,George Lynch,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,MISS Lynch  Driving Layup,12:47 PM
121,0,4,126,20001116,,,7:15,2,5,0,0,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,,,Iverson REBOUND (Off:1 Def:0),12:47 PM
122,0,8,127,20001116,,,7:10,2,5,5,0,87,Dikembe Mutombo,PHI,Philadelphia,1610612755,76ers,1928,Todd MacCulloch,PHI,Philadelphia,1610612755,76ers,0,,,,,,,,SUB: MacCulloch FOR Mutombo,12:47 PM
123,0,8,128,20001116,,,7:10,2,5,5,0,947,Allen Iverson,PHI,Philadelphia,1610612755,76ers,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,0,,,,,,,,SUB: Snow FOR Iverson,12:47 PM
124,0,8,129,20001116,SUB: Grant FOR Mourning,,7:10,2,4,4,0,297,Alonzo Mourning,MIA,Miami,1610612748,Heat,258,Brian Grant,MIA,Miami,1610612748,Heat,0,,,,,,,,,12:47 PM
125,1,6,130,20001116,Grant P.FOUL (P1.T1),,7:05,2,4,0,1,258,Brian Grant,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:47 PM
126,1,1,131,20001116,,,6:54,2,5,5,0,1934,Rodney Buford,PHI,Philadelphia,1610612755,76ers,727,Eric Snow,PHI,Philadelphia,1610612755,76ers,0,,,,,,22 - 30,8,Buford 24' 3PT Jump Shot (3 PTS) (Snow 3 AST),12:48 PM
127,1,1,132,20001116,Bowen 25' 3PT Jump Shot (6 PTS) (Carter 1 AST),,6:44,2,4,4,0,1477,Bruce Bowen,MIA,Miami,1610612748,Heat,1853,Anthony Carter,MIA,Miami,1610612748,Heat,0,,,,,,22 - 33,11,,12:48 PM
128,1,1,133,20001116,,,6:27,2,5,0,0,1934,Rodney Buford,PHI,Philadelphia,1610612755,76ers,0,,,,,,0,,,,,,24 - 33,9,Buford 17' Jump Shot (5 PTS),12:48 PM
129,2,5,134,20001116,Carter Lost Ball Turnover (P1.T5),,6:14,2,4,0,0,1853,Anthony Carter,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,,12:49 PM
